matchId,playerId,playType,bodyPart,x,y,interveningOpponents,interveningTeammates,interferenceOnShooter,minute,second,outcome
m_22,p_38,open play,left foot,10.97,12.97,3,0,medium,21,35,blocked shot
m_195,p_70,open play,head,7.23,5.74,1,0,low,83,41,saved by keeper
m_132,p_4,open play,head,3.24,8.23,3,1,high,53,37,missed chance
m_13,p_143,open play,right foot,14.22,-7.48,3,0,high,83,20,saved by keeper
m_131,p_65,open play,right foot,15.71,3.99,2,0,medium,44,48,missed chance
m_92,p_66,open play,left foot,7.23,8.73,1,0,low,4,52,missed chance
m_220,p_33,open play,right foot,12.72,4.24,3,0,medium,23,44,missed chance
m_176,p_145,free kick,right foot,22.2,24.69,3,0,low,61,17,saved by keeper
m_99,p_39,open play,left foot,14.22,-1.75,3,1,medium,94,52,blocked shot
m_14,p_13,penalty,right foot,10.97,0,1,0,low,35,25,goal
m_30,p_23,open play,left foot,13.97,13.72,5,2,medium,76,8,missed chance
m_141,p_96,open play,left foot,11.47,-10.97,3,0,medium,85,30,missed chance
m_97,p_136,open play,head,10.47,4.24,1,0,low,50,39,saved by keeper
m_78,p_144,open play,right foot,5.49,-12.22,1,0,low,51,28,missed chance
m_145,p_142,open play,left foot,24.94,-2,3,0,medium,83,1,blocked shot
m_209,p_125,open play,right foot,18.45,1.5,3,1,low,59,20,goal
m_208,p_51,open play,left foot,12.72,10.23,2,0,medium,5,57,blocked shot
m_125,p_101,open play,right foot,10.72,-0.75,2,0,low,44,25,goal
m_175,p_32,free kick,left foot,48.38,20.7,1,1,low,35,58,saved by keeper
m_82,p_147,free kick,right foot,28.18,-7.23,2,0,low,62,43,missed chance
m_163,p_135,free kick,right foot,20.95,24.94,4,1,low,47,36,blocked shot
m_210,p_6,penalty,left foot,10.97,0,1,0,low,9,2,goal
m_21,p_159,open play,left foot,10.97,7.73,2,0,medium,81,6,blocked shot
m_66,p_21,open play,right foot,11.72,-14.46,2,0,medium,34,33,saved by keeper
m_94,p_49,open play,left foot,13.97,-6.98,3,1,medium,22,27,hit the post
m_45,p_129,open play,right foot,18.45,2.74,2,0,high,41,15,blocked shot
m_158,p_10,open play,head,3.49,-2.24,4,0,high,46,55,hit the post
m_23,p_72,open play,right foot,5.74,-16.21,1,0,low,85,12,saved by keeper
m_236,p_75,open play,left foot,29.18,14.71,2,0,medium,66,57,missed chance
m_81,p_117,open play,head,7.23,0.75,3,0,medium,67,31,saved by keeper
m_70,p_44,open play,left foot,12.97,-0.5,4,1,medium,34,37,blocked shot
m_48,p_72,open play,right foot,23.19,7.73,3,0,medium,15,43,saved by keeper
m_221,p_111,open play,right foot,32.42,4.74,2,0,high,44,55,missed chance
m_207,p_61,open play,right foot,12.22,7.73,2,0,low,18,14,blocked shot
m_150,p_33,open play,head,5.74,3.49,3,0,medium,84,38,goal
m_114,p_156,open play,right foot,9.48,3.24,5,0,high,41,47,saved by keeper
m_230,p_12,open play,right foot,14.22,-5.24,2,0,medium,83,36,goal
m_8,p_89,open play,left foot,9.98,12.72,2,0,low,1,8,saved by keeper
m_105,p_80,open play,left foot,15.46,-9.23,3,1,low,91,43,missed chance
m_173,p_143,open play,right foot,8.98,3.49,2,0,medium,32,58,missed chance
m_204,p_17,open play,left foot,23.94,-6.24,4,0,medium,48,18,blocked shot
m_104,p_21,free kick,right foot,22.44,-4.74,7,2,low,12,1,blocked shot
m_109,p_88,penalty,left foot,10.97,0,1,0,low,89,9,goal
m_126,p_72,open play,left foot,11.47,2.24,4,3,low,51,52,saved by keeper
m_138,p_61,open play,left foot,22.44,6.24,3,1,medium,78,35,saved by keeper
m_106,p_145,open play,head,17.71,0.75,2,1,high,28,41,saved by keeper
m_128,p_95,open play,head,9.23,5.49,3,1,low,79,3,blocked shot
m_55,p_149,open play,right foot,21.7,-1.5,3,0,medium,26,23,blocked shot
m_131,p_94,open play,head,11.72,5.99,3,1,medium,79,49,missed chance
m_112,p_61,open play,right foot,3.24,-4.74,3,0,high,46,44,missed chance
m_192,p_110,open play,left foot,18.21,-11.22,2,0,medium,73,20,missed chance
m_217,p_60,open play,right foot,19.7,-14.22,5,0,medium,78,55,blocked shot
m_9,p_126,open play,left foot,28.18,9.73,3,0,medium,54,33,blocked shot
m_163,p_15,open play,right foot,27.18,-2.49,4,0,medium,43,47,missed chance
m_210,p_108,open play,head,11.72,7.73,2,0,high,60,14,missed chance
m_109,p_28,open play,right foot,11.47,9.23,3,1,high,81,4,missed chance
m_163,p_79,open play,right foot,24.19,0.75,3,1,medium,31,26,missed chance
m_55,p_17,open play,head,9.98,-3.99,4,1,medium,7,41,blocked shot
m_1,p_9,open play,other,9.48,3.74,2,0,high,91,53,saved by keeper
m_99,p_52,open play,right foot,15.46,11.72,4,0,medium,89,27,missed chance
m_116,p_42,open play,left foot,20.95,-15.96,2,0,medium,15,25,missed chance
m_203,p_44,free kick,right foot,25.19,1.25,6,2,low,52,31,saved by keeper
m_173,p_51,free kick,right foot,23.44,-4.49,5,2,low,93,52,saved by keeper
m_76,p_114,open play,head,9.48,-0.75,3,0,medium,46,22,missed chance
m_72,p_32,open play,head,7.98,-5.99,3,0,medium,22,25,missed chance
m_91,p_116,open play,right foot,4.74,0.5,1,0,medium,55,31,saved by keeper
m_44,p_35,open play,head,7.73,11.72,1,0,low,23,20,blocked shot
m_162,p_53,open play,left foot,25.94,-2,2,0,medium,80,20,saved by keeper
m_19,p_160,open play,right foot,25.19,-1.75,3,0,medium,2,37,missed chance
m_74,p_1,open play,right foot,12.47,16.96,4,0,medium,43,4,blocked shot
m_26,p_141,open play,head,5.74,3.74,3,0,high,36,59,blocked shot
m_211,p_141,open play,left foot,5.49,10.47,2,0,medium,6,11,missed chance
m_75,p_78,open play,left foot,12.97,-1.75,4,0,high,77,41,blocked shot
m_206,p_11,open play,left foot,20.2,-14.71,3,0,low,50,49,missed chance
m_108,p_103,open play,head,4.49,-7.48,2,0,medium,12,44,missed chance
m_167,p_20,open play,right foot,20.7,-6.73,2,0,low,10,17,saved by keeper
m_191,p_37,penalty,left foot,10.97,0,1,0,low,83,58,goal
m_16,p_10,open play,left foot,9.73,-7.98,3,0,high,40,13,saved by keeper
m_125,p_99,open play,left foot,26.93,-0.75,3,0,medium,75,33,saved by keeper
m_209,p_137,open play,right foot,9.73,-14.71,2,0,medium,89,55,blocked shot
m_32,p_55,open play,left foot,4.49,12.97,2,0,medium,82,29,saved by keeper
m_234,p_105,open play,right foot,11.47,7.23,1,0,medium,50,49,goal
m_133,p_157,open play,left foot,18.21,-0.75,5,0,low,67,21,goal
m_108,p_53,open play,left foot,26.68,13.47,2,0,medium,50,34,missed chance
m_10,p_14,open play,left foot,8.98,2.24,4,0,medium,21,30,goal
m_7,p_10,open play,right foot,7.98,-2.24,3,1,high,64,23,saved by keeper
m_179,p_102,open play,head,5.24,-7.98,2,0,medium,77,56,missed chance
m_239,p_30,open play,right foot,10.47,-10.47,2,0,high,66,9,blocked shot
m_217,p_33,open play,right foot,16.46,-7.23,6,2,medium,36,7,missed chance
m_180,p_81,open play,left foot,7.98,-2.24,2,0,low,61,23,goal
m_41,p_102,open play,right foot,12.47,-5.24,3,0,medium,70,14,blocked shot
m_55,p_89,open play,right foot,27.68,-3.99,2,0,low,82,13,saved by keeper
m_30,p_73,open play,head,12.47,5.49,2,0,medium,46,10,blocked shot
m_43,p_32,open play,head,5.49,0.25,1,0,medium,73,44,missed chance
m_140,p_119,open play,right foot,7.98,-14.71,1,0,low,59,14,saved by keeper
m_103,p_25,open play,head,3.24,2.99,1,0,high,15,11,missed chance
m_28,p_155,free kick,right foot,23.19,10.97,6,1,low,6,56,saved by keeper
m_228,p_153,open play,right foot,8.98,-16.21,2,0,medium,51,51,saved by keeper
m_87,p_151,open play,right foot,18.45,-11.97,1,0,medium,46,8,saved by keeper
m_5,p_132,open play,right foot,9.73,-3.74,2,0,low,53,50,goal
m_212,p_22,open play,right foot,20.2,-15.71,4,0,medium,29,17,missed chance
m_61,p_106,open play,right foot,26.93,-5.74,4,0,high,39,56,missed chance
m_50,p_16,open play,left foot,22.94,-7.98,2,0,medium,28,53,blocked shot
m_172,p_106,open play,right foot,6.48,-10.72,0,0,high,13,41,goal
m_121,p_110,open play,right foot,14.71,-11.97,2,0,medium,37,57,saved by keeper
m_42,p_22,open play,left foot,30.67,5.99,2,0,low,80,0,missed chance
m_123,p_90,open play,right foot,11.47,-14.46,2,0,medium,14,20,saved by keeper
m_48,p_77,open play,right foot,13.22,-3.74,2,0,medium,78,7,missed chance
m_220,p_61,open play,head,7.23,7.23,3,0,medium,59,56,blocked shot
m_66,p_112,open play,right foot,19.45,9.73,5,0,low,15,13,blocked shot
m_14,p_88,free kick,right foot,30.18,12.22,6,3,low,63,49,missed chance
m_11,p_111,open play,left foot,17.96,-5.49,7,1,medium,59,45,blocked shot
m_48,p_123,open play,right foot,13.22,-8.98,3,1,low,9,19,saved by keeper
m_191,p_19,open play,right foot,21.95,-10.23,5,2,medium,57,59,missed chance
m_141,p_131,open play,head,13.72,1,2,1,medium,31,30,missed chance
m_43,p_62,open play,right foot,27.93,5.99,2,0,low,66,26,missed chance
m_41,p_156,open play,right foot,4.99,-2.49,1,0,low,7,47,missed chance
m_133,p_135,open play,right foot,14.46,-0.75,3,1,high,70,9,saved by keeper
m_51,p_11,open play,right foot,10.23,-7.98,2,0,high,79,50,missed chance
m_43,p_39,open play,right foot,13.47,12.97,2,0,low,15,2,saved by keeper
m_130,p_57,open play,left foot,14.71,-9.73,3,1,high,71,22,missed chance
m_121,p_90,open play,right foot,21.95,1,1,0,medium,8,10,saved by keeper
m_195,p_25,open play,right foot,19.7,-13.22,3,0,medium,20,35,blocked shot
m_38,p_74,open play,right foot,11.72,7.73,1,0,low,9,11,missed chance
m_187,p_106,open play,head,7.73,-3.24,2,0,medium,64,25,missed chance
m_107,p_16,free kick,right foot,17.96,14.22,6,0,low,69,11,missed chance
m_51,p_111,open play,right foot,11.72,4.99,4,0,high,81,22,blocked shot
m_142,p_37,open play,right foot,23.69,7.98,2,0,medium,49,47,missed chance
m_60,p_51,open play,head,7.23,-5.74,2,1,medium,45,24,blocked shot
m_139,p_120,open play,right foot,11.47,4.74,1,0,low,67,50,missed chance
m_33,p_156,open play,right foot,22.69,16.96,2,0,medium,32,27,missed chance
m_135,p_17,open play,right foot,9.23,15.21,3,0,high,38,7,missed chance
m_58,p_48,open play,left foot,12.47,16.96,4,1,medium,44,7,missed chance
m_197,p_33,open play,left foot,13.97,9.98,2,0,medium,47,49,saved by keeper
m_71,p_121,open play,right foot,23.19,1.25,3,0,medium,23,30,blocked shot
m_34,p_98,open play,right foot,8.23,-10.72,1,0,medium,27,9,hit the post
m_34,p_41,open play,head,2.99,3.49,1,0,medium,31,53,goal
m_52,p_126,open play,right foot,25.94,4.74,3,0,low,76,35,saved by keeper
m_237,p_54,open play,right foot,5.49,4.24,1,0,high,95,37,saved by keeper
m_136,p_91,open play,right foot,15.21,0.25,1,0,medium,83,2,saved by keeper
m_93,p_5,open play,right foot,8.23,0.25,2,0,medium,62,14,missed chance
m_115,p_146,open play,right foot,8.48,-8.48,2,0,low,91,21,saved by keeper
m_162,p_84,open play,head,7.73,0.5,1,0,low,36,57,hit the post
m_180,p_54,open play,right foot,22.2,9.98,4,1,low,21,37,saved by keeper
m_12,p_49,free kick,right foot,21.95,15.46,4,0,low,49,13,missed chance
m_26,p_90,open play,right foot,11.47,-13.97,2,0,medium,27,51,saved by keeper
m_85,p_119,open play,left foot,12.22,10.23,1,0,medium,70,47,missed chance
m_73,p_127,open play,right foot,10.97,8.98,2,0,high,49,33,blocked shot
m_232,p_149,open play,right foot,23.44,-6.24,4,2,medium,68,8,missed chance
m_14,p_125,open play,right foot,12.72,8.48,4,0,medium,30,37,saved by keeper
m_18,p_17,open play,left foot,24.19,-11.22,2,1,low,58,45,blocked shot
m_117,p_87,open play,right foot,2.74,6.73,2,0,high,28,43,saved by keeper
m_91,p_72,open play,right foot,8.23,-2.49,2,0,high,70,9,blocked shot
m_54,p_37,penalty,right foot,10.97,0,1,0,low,73,34,saved by keeper
m_114,p_84,open play,right foot,6.48,14.71,2,0,high,81,22,blocked shot
m_140,p_16,open play,left foot,1,1.75,0,0,low,73,54,goal
m_53,p_103,open play,right foot,6.24,-9.98,1,0,low,19,20,saved by keeper
m_49,p_1,free kick,left foot,18.21,-22.94,5,0,low,94,45,missed chance
m_171,p_160,penalty,right foot,10.97,0,1,0,low,3,56,goal
m_155,p_85,open play,right foot,9.23,-12.22,4,2,low,7,5,blocked shot
m_159,p_42,open play,head,3.74,-8.48,2,0,medium,32,32,missed chance
m_172,p_151,open play,right foot,9.48,2.74,4,2,medium,10,42,saved by keeper
m_180,p_145,open play,left foot,28.93,7.23,3,1,low,34,47,missed chance
m_210,p_138,open play,right foot,23.69,-9.73,2,1,low,15,49,hit the post
m_130,p_145,open play,head,8.23,-1,3,0,high,54,11,missed chance
m_41,p_75,open play,right foot,9.73,17.96,2,0,medium,74,28,blocked shot
m_131,p_74,penalty,right foot,10.97,0,1,0,low,65,26,goal
m_67,p_150,open play,right foot,12.72,16.21,2,0,low,73,0,missed chance
m_135,p_137,open play,left foot,17.46,2.49,1,0,low,87,37,saved by keeper
m_192,p_115,open play,right foot,11.22,3.74,2,0,medium,87,46,saved by keeper
m_149,p_81,open play,right foot,17.71,11.97,3,0,medium,4,53,blocked shot
m_32,p_60,open play,right foot,12.47,10.72,2,0,medium,51,8,blocked shot
m_158,p_98,open play,head,10.97,9.48,4,0,high,26,1,missed chance
m_85,p_158,penalty,right foot,10.97,0,1,0,low,58,44,goal
m_56,p_110,open play,left foot,17.96,5.99,2,0,medium,94,44,saved by keeper
m_74,p_104,open play,left foot,2.24,11.97,1,0,medium,32,19,saved by keeper
m_80,p_26,open play,right foot,9.48,2.99,2,0,low,54,55,blocked shot
m_236,p_80,open play,right foot,25.69,-13.72,5,2,medium,11,55,missed chance
m_153,p_147,open play,right foot,16.96,2.49,3,0,medium,76,24,blocked shot
m_20,p_32,open play,right foot,10.97,0,1,0,medium,26,37,goal
m_182,p_132,open play,left foot,10.97,14.71,2,0,high,64,43,blocked shot
m_8,p_103,open play,head,11.72,7.48,4,2,medium,3,20,saved by keeper
m_82,p_32,open play,left foot,14.96,17.71,2,0,high,86,51,saved by keeper
m_207,p_20,open play,right foot,11.47,16.46,2,0,low,36,1,hit the post
m_98,p_10,open play,right foot,23.94,-16.71,3,1,low,73,29,saved by keeper
m_189,p_121,open play,right foot,13.22,9.73,2,0,medium,55,28,missed chance
m_7,p_103,open play,head,7.23,0.25,1,0,medium,18,23,goal
m_35,p_124,open play,right foot,27.68,-0.75,4,1,high,60,5,missed chance
m_233,p_18,open play,right foot,14.71,17.46,3,0,low,90,6,missed chance
m_110,p_102,open play,left foot,9.23,10.47,2,0,high,23,25,goal
m_234,p_149,open play,right foot,23.44,-13.97,3,0,medium,56,59,saved by keeper
m_170,p_99,open play,left foot,19.45,1.5,3,0,high,56,22,blocked shot
m_46,p_61,open play,right foot,25.69,-8.48,3,1,low,45,56,saved by keeper
m_23,p_99,open play,right foot,43.89,13.97,2,0,medium,34,3,saved by keeper
m_116,p_109,open play,right foot,12.97,-2,1,0,low,87,13,saved by keeper
m_95,p_123,open play,right foot,11.22,-17.96,2,1,low,79,40,missed chance
m_28,p_11,open play,right foot,12.22,3.24,3,0,high,54,36,blocked shot
m_182,p_7,open play,right foot,12.72,12.22,1,0,medium,88,35,saved by keeper
m_131,p_156,open play,left foot,6.98,13.22,3,0,medium,80,34,saved by keeper
m_155,p_72,open play,right foot,4.49,-0.75,1,0,medium,90,14,missed chance
m_195,p_56,open play,head,7.23,-1,1,0,medium,62,46,hit the post
m_206,p_95,open play,head,8.98,1,2,0,medium,43,46,missed chance
m_159,p_12,open play,right foot,12.47,12.47,3,0,low,53,46,missed chance
m_71,p_66,open play,left foot,23.19,12.97,2,0,medium,74,35,missed chance
m_62,p_7,open play,left foot,22.44,0.5,2,1,low,92,29,missed chance
m_180,p_158,open play,left foot,23.19,0.75,4,2,medium,57,27,missed chance
m_90,p_89,open play,right foot,23.44,-8.48,3,1,medium,53,29,saved by keeper
m_189,p_107,open play,right foot,0.75,8.98,3,0,high,49,29,blocked shot
m_5,p_120,open play,right foot,15.46,-2.99,1,0,low,79,57,saved by keeper
m_154,p_76,open play,left foot,12.47,0.25,4,1,medium,82,6,saved by keeper
m_231,p_78,open play,left foot,18.95,-13.72,2,1,low,29,43,saved by keeper
m_170,p_52,free kick,right foot,25.69,8.23,5,1,low,46,44,missed chance
m_41,p_144,open play,head,8.23,0.75,3,1,high,85,55,blocked shot
m_215,p_14,open play,left foot,10.97,0,0,0,low,32,17,goal
m_85,p_122,open play,right foot,4.99,-13.97,2,0,medium,57,2,missed chance
m_134,p_146,open play,right foot,14.96,-15.21,3,0,medium,49,34,blocked shot
m_133,p_42,open play,right foot,23.69,-9.73,3,0,medium,84,43,saved by keeper
m_229,p_3,open play,left foot,18.95,-9.73,4,0,medium,31,19,missed chance
m_109,p_117,open play,left foot,9.48,13.97,2,0,high,38,40,saved by keeper
m_150,p_10,open play,right foot,21.2,10.72,3,1,medium,9,19,blocked shot
m_43,p_106,open play,left foot,21.7,-10.72,2,0,low,11,37,missed chance
m_8,p_13,open play,left foot,8.73,12.22,2,0,high,43,4,saved by keeper
m_50,p_34,open play,right foot,8.48,-10.72,2,0,low,9,22,goal
m_12,p_16,open play,right foot,22.69,0.25,2,0,medium,19,53,saved by keeper
m_125,p_60,open play,right foot,26.43,0.5,3,1,medium,15,48,saved by keeper
m_35,p_17,open play,left foot,7.23,12.97,1,0,medium,81,42,goal
m_121,p_9,open play,head,10.47,1.25,2,0,medium,28,24,missed chance
m_163,p_117,open play,left foot,7.23,1.75,1,0,medium,26,6,hit the post
m_197,p_7,open play,head,7.23,-4.49,2,0,medium,86,20,missed chance
m_165,p_112,open play,left foot,5.99,10.72,1,0,medium,19,39,goal
m_191,p_56,open play,left foot,5.99,-15.21,1,0,low,37,2,saved by keeper
m_24,p_134,open play,left foot,2.99,2.74,2,0,medium,74,53,goal
m_157,p_148,open play,right foot,6.73,2.24,3,0,high,53,35,blocked shot
m_2,p_42,open play,left foot,26.19,7.98,3,1,medium,38,46,blocked shot
m_202,p_82,free kick,left foot,26.68,-6.24,7,4,low,12,36,saved by keeper
m_222,p_76,open play,head,8.48,2,2,0,medium,36,9,blocked shot
m_152,p_60,open play,right foot,13.72,-3.74,2,0,medium,11,53,saved by keeper
m_225,p_128,open play,head,7.48,3.24,3,0,medium,66,34,saved by keeper
m_239,p_17,open play,right foot,25.69,-3.49,3,0,medium,34,20,saved by keeper
m_223,p_152,penalty,right foot,10.97,0,1,0,low,72,10,saved by keeper
m_158,p_158,open play,left foot,17.96,13.97,4,1,high,0,25,missed chance
m_13,p_147,open play,left foot,17.46,2,3,0,high,20,22,missed chance
m_26,p_144,open play,right foot,23.94,-4.49,2,1,low,38,27,missed chance
m_119,p_50,open play,head,9.23,-1.25,3,0,high,6,23,saved by keeper
m_78,p_118,open play,head,7.48,-2.74,2,0,medium,24,22,missed chance
m_227,p_131,open play,left foot,10.47,8.98,2,0,high,8,33,blocked shot
m_220,p_83,open play,right foot,18.21,0.25,3,0,low,9,14,missed chance
m_222,p_109,open play,left foot,1.5,4.74,1,0,medium,1,35,hit the post
m_31,p_26,open play,right foot,23.19,5.99,2,0,medium,72,47,saved by keeper
m_105,p_150,open play,head,8.98,-4.99,2,1,medium,3,28,saved by keeper
m_135,p_18,open play,right foot,5.49,-1.5,1,0,medium,36,20,goal
m_146,p_35,open play,head,11.22,-5.49,2,0,high,68,11,missed chance
m_60,p_112,open play,left foot,11.22,-12.47,3,0,high,11,6,saved by keeper
m_209,p_104,open play,right foot,15.71,14.96,4,1,low,29,14,missed chance
m_237,p_72,open play,right foot,9.73,-13.47,1,0,medium,7,5,saved by keeper
m_185,p_154,open play,right foot,10.23,3.74,5,1,medium,63,39,blocked shot
m_240,p_78,open play,head,8.98,2.24,4,1,medium,59,10,blocked shot
m_10,p_54,open play,left foot,17.96,-11.72,4,2,medium,72,16,saved by keeper
m_214,p_63,open play,left foot,37.16,11.47,4,0,low,40,37,missed chance
m_180,p_53,open play,left foot,7.48,4.24,2,0,high,45,11,blocked shot
m_199,p_1,open play,right foot,23.44,5.24,3,1,low,22,28,saved by keeper
m_231,p_108,open play,head,6.98,9.48,3,0,medium,11,57,goal
m_109,p_104,open play,right foot,9.23,-9.73,2,0,medium,48,59,missed chance
m_25,p_48,open play,right foot,11.72,13.97,3,1,high,28,3,saved by keeper
m_112,p_159,open play,right foot,7.73,0.5,2,0,medium,45,46,missed chance
m_39,p_49,open play,right foot,12.72,8.73,3,0,medium,74,59,goal
m_174,p_140,open play,head,4.24,2.74,1,0,medium,9,35,goal
m_144,p_17,open play,left foot,24.69,-13.72,4,1,low,13,29,blocked shot
m_214,p_128,open play,left foot,14.22,-6.73,2,0,medium,3,45,blocked shot
m_165,p_54,open play,left foot,6.98,-4.74,3,0,low,35,16,hit the post
m_225,p_17,open play,head,7.23,-6.48,1,0,low,82,23,missed chance
m_93,p_120,open play,left foot,8.48,2.24,2,0,medium,33,31,missed chance
m_114,p_149,open play,right foot,15.96,-14.71,3,1,medium,28,12,blocked shot
m_42,p_1,open play,right foot,12.97,-0.5,4,2,low,78,54,blocked shot
m_119,p_137,open play,right foot,12.22,-12.97,2,0,medium,83,0,saved by keeper
m_107,p_146,open play,right foot,18.7,-8.23,3,1,low,73,53,blocked shot
m_153,p_95,open play,right foot,14.71,3.99,4,1,medium,16,13,blocked shot
m_53,p_130,open play,left foot,24.44,-12.97,3,0,medium,61,4,saved by keeper
m_42,p_91,open play,right foot,9.48,3.49,1,0,medium,19,56,goal
m_103,p_83,open play,left foot,7.23,11.47,1,0,medium,88,4,goal
m_134,p_32,open play,left foot,9.73,6.73,2,0,medium,30,7,goal
m_200,p_51,open play,right foot,8.73,-0.75,1,0,medium,30,11,goal
m_55,p_50,open play,head,10.72,4.49,1,0,low,40,5,goal
m_108,p_18,open play,head,7.48,0.75,1,0,low,67,53,goal
m_172,p_125,open play,right foot,22.2,-8.73,2,0,medium,3,55,blocked shot
